SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
213041462,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,12,0,0,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,6,0,3,0,23,0,33,0,0,0,0,0,3,0,3,0,4,0,16,0,3,0,0,0,3,0,3,0,4,0,17,3,0,0,3,0,13,0,0,0,0,0,19,3,0,0,8,0,3,0,4,0,0,0,14,11,0,0,3,3,6,0,0,0,0,0,30,22,0,0,11,0,4,0,0,0,0,0,36,17,0,0,0,0,0,0,0,0,0,0,26,12,0,0,3,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,0,0
213041463,0,0,0,0,0,0,0,0,0,53,0,56,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,4,0,41,0,44,0,3,0,0,0,3,0,3,0,13,0,23,0,4,0,0,0,7,0,7,0,78,3,107,0,3,0,0,0,19,0,10,0,36,0,74,3,8,0,20,0,28,0,12,0,29,0,92,16,11,0,27,4,16,0,6,0,13,0,89,7,3,0,15,0,15,0,3,0,3,0,49,31,5,3,25,4,8,0,3,0,0,0,85,110,7,0,43,5,31,3,5,0,4,0,211,68,0,0,26,4,7,0,0,0,6,0,123,41,0,0,19,3,0,0,0,0,0,0,62,26,0,0,4,0,7,0,0,0,0,0,37,40,0,0,3,0,0,4,0
213051361,0,0,0,0,0,0,0,3,0,42,0,44,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,3,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,13,0,16,0,3,0,0,0,0,0,7,0,47,0,54,0,4,0,0,0,8,0,11,0,19,0,41,0,3,0,0,0,12,0,13,0,135,4,168,3,11,0,9,0,27,0,23,4,43,0,120,7,4,7,20,0,46,0,17,3,36,0,136,17,14,0,36,0,28,0,9,0,25,3,131,12,3,0,25,5,25,0,3,0,6,0,75,42,3,0,31,3,20,0,4,0,3,0,108,90,3,3,46,4,20,3,5,0,12,0,193,53,0,0,19,6,7,0,0,0,0,0,91,21,0,0,9,0,3,0,0,0,0,0,45,16,0,0,3,0,0,0,0,0,0,0,20,12,0,0,5,0,3,0,3
213051362,0,0,0,0,0,0,0,0,0,40,0,45,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,3,0,11,0,16,0,0,0,0,0,0,0,6,0,3,0,14,0,0,0,0,0,0,0,9,0,79,3,89,3,3,0,0,0,3,0,20,3,26,0,60,0,5,0,5,0,11,0,18,0,190,3,241,3,7,0,12,0,36,0,30,3,72,0,160,3,14,0,19,0,54,3,18,0,63,0,172,6,13,0,33,7,32,0,11,0,48,0,147,16,5,0,23,3,34,0,10,0,19,0,118,34,9,0,18,0,14,4,7,0,10,0,89,84,10,0,27,0,34,0,3,5,7,0,179,50,3,0,28,0,6,0,3,0,6,0,98,24,3,0,4,0,4,0,0,0,0,0,40,14,0,0,0,0,6,0,0,0,0,0,23,3,4,0,10,0,3,0,4
213051363,0,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,6,0,0,0,0,0,0,0,3,0,19,0,24,0,0,0,0,0,0,0,3,0,0,0,8,0,7,0,0,0,10,0,15,0,38,0,67,0,4,0,4,3,23,0,3,0,12,0,53,8,7,0,6,0,22,0,9,0,10,0,65,10,13,0,19,0,8,0,5,5,6,0,68,12,0,0,20,0,9,0,0,0,6,0,44,21,3,0,9,0,8,3,0,0,4,0,43,54,0,0,17,3,7,0,0,0,5,0,93,57,0,0,9,0,3,0,4,0,0,0,71,24,0,0,4,3,0,0,0,0,0,0,32,10,0,0,0,3,7,0,0,0,0,0,23,26,0,0,0,0,0,0,0
213051365,0,0,0,0,0,0,0,0,0,114,0,118,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,12,0,21,0,0,0,0,0,0,0,3,0,8,0,13,0,3,0,3,0,0,0,0,0,28,0,36,0,0,0,3,0,3,0,8,4,14,0,35,0,8,0,3,0,19,0,14,0,114,3,164,0,5,0,15,0,44,0,30,3,40,0,139,3,8,0,35,7,54,0,9,3,46,3,177,30,10,3,56,3,53,0,5,0,33,3,191,38,7,0,43,0,33,0,3,0,7,3,130,73,3,0,64,6,25,3,10,0,4,0,185,216,3,3,52,15,34,0,0,3,4,3,342,133,5,0,22,9,8,3,0,0,3,0,191,68,3,0,11,5,4,0,0,0,0,0,90,31,0,0,3,0,8,0,0,0,3,0,48,25,0,0,12,0,3,0,0
213051366,0,0,0,0,0,0,0,0,0,80,0,79,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,7,0,18,0,28,0,0,0,0,0,5,0,3,0,10,0,21,3,5,0,3,0,25,0,10,0,43,3,89,0,6,0,7,0,44,0,8,0,17,0,82,5,10,0,15,0,55,0,5,4,16,0,120,15,8,0,34,3,26,0,5,0,11,0,106,34,10,3,28,3,24,0,3,0,10,0,110,65,0,0,18,3,16,0,8,0,4,0,115,184,3,0,53,10,31,5,0,3,0,0,286,124,0,0,24,4,10,0,0,0,0,0,164,77,0,4,9,4,3,0,0,0,3,0,100,40,3,0,3,0,10,0,0,0,0,0,56,33,0,0,3,3,0,0,0
213051368,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,41,0,54,0,0,0,0,0,3,0,10,0,6,0,28,0,4,0,0,0,12,0,16,3,102,0,142,3,3,0,6,0,12,0,13,0,45,0,79,0,6,0,12,3,16,0,10,3,42,0,85,12,9,0,28,5,21,0,8,0,36,0,113,10,8,0,16,0,11,0,4,3,3,0,58,22,3,0,22,0,13,0,0,0,7,0,65,69,3,0,22,4,19,3,3,3,10,0,140,41,0,3,18,6,4,0,0,0,0,0,74,29,0,0,5,0,3,0,0,0,7,0,45,14,0,0,3,0,0,0,0,0,0,0,22,10,0,0,11,0,8,0,0
213051369,0,0,0,0,0,0,0,0,0,42,0,44,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,6,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,5,0,41,0,53,0,0,0,0,0,3,0,6,0,22,0,32,0,5,0,0,0,11,0,9,3,107,0,134,0,3,0,3,0,25,3,14,3,29,0,88,3,9,3,23,0,50,0,4,0,41,0,129,27,8,0,41,8,36,4,11,0,27,0,162,31,3,0,43,0,24,3,6,0,4,0,118,48,6,0,37,8,23,0,3,0,3,0,124,168,4,3,46,12,28,0,0,0,3,0,268,102,0,3,15,7,4,0,3,0,0,0,134,46,0,0,14,3,4,0,0,0,0,0,68,17,0,0,3,0,3,0,0,0,0,0,27,20,4,0,3,3,0,0,0
213051464,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,4,0,7,0,4,0,18,0,3,0,3,0,3,0,8,0,23,0,37,3,5,0,0,0,17,0,9,0,18,0,61,3,3,0,5,0,19,0,7,3,10,0,57,17,8,0,18,3,18,0,0,0,11,0,70,10,3,0,16,0,16,0,3,0,7,0,52,21,0,0,9,0,13,0,0,0,6,0,58,58,3,3,25,0,26,0,0,3,8,0,119,56,0,3,20,7,9,0,0,0,3,0,105,48,0,0,8,3,0,0,0,0,0,0,58,32,0,0,0,0,15,0,0,0,3,0,51,56,0,0,20,0,9,0,0
213051465,0,0,0,0,0,0,0,0,0,48,0,50,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,8,0,8,0,13,0,3,0,0,0,0,0,10,0,35,0,45,0,3,0,3,0,5,0,3,0,11,0,23,0,0,0,0,0,11,0,4,0,94,0,108,0,5,0,7,0,11,0,9,0,40,0,72,4,10,0,15,0,34,3,15,0,41,0,120,26,5,0,17,3,34,3,9,3,17,0,114,19,5,0,20,0,28,0,0,0,4,0,90,29,8,0,27,0,19,0,3,0,5,0,95,107,4,0,39,3,38,3,0,3,14,0,208,93,0,4,25,3,6,0,0,0,0,0,144,90,0,0,6,0,12,0,0,0,0,0,105,47,0,0,3,3,8,0,0,0,0,0,65,69,0,0,8,3,8,0,0
213051466,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,18,0,20,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,3,0,7,0,5,0,31,0,45,0,5,0,3,0,15,0,6,0,10,0,38,7,6,0,4,0,21,0,3,0,10,0,54,14,0,0,15,0,18,0,3,0,3,3,61,17,0,0,16,0,14,0,3,0,0,0,52,28,0,0,16,3,8,0,0,0,0,0,67,105,3,3,30,4,25,3,3,0,3,0,178,72,0,0,16,0,11,0,0,0,0,0,100,62,0,0,7,4,4,0,0,0,0,0,75,38,0,0,3,0,12,0,0,0,0,0,61,46,0,0,11,0,4,0,0
213051467,0,0,0,0,0,0,0,0,3,29,0,35,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,13,0,48,0,64,0,0,0,0,0,0,0,13,0,22,0,42,0,9,0,0,0,24,0,21,0,176,4,226,0,9,0,3,0,35,0,16,0,55,4,125,0,11,0,24,0,38,3,19,0,57,0,148,21,9,0,37,0,39,0,7,3,23,3,145,31,3,0,36,5,29,0,0,0,3,0,112,34,0,0,16,3,25,0,0,0,3,0,89,89,3,0,45,4,17,0,3,0,7,0,178,43,3,0,13,0,0,0,0,0,4,0,69,26,0,0,16,3,0,0,0,0,0,0,43,8,0,0,0,3,9,0,0,0,0,0,18,15,0,0,11,0,5,0,0
213051468,0,0,0,0,0,0,0,0,0,15,0,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,28,0,43,0,0,0,0,0,4,0,9,0,8,0,22,0,0,0,3,0,5,0,8,0,77,0,104,0,3,0,3,0,17,0,6,0,40,0,69,0,3,0,16,0,27,0,7,0,38,3,96,12,7,3,29,0,15,0,5,0,12,0,87,18,0,0,28,0,21,0,4,0,5,0,80,28,0,0,21,3,15,0,8,3,3,0,78,99,0,5,31,0,19,0,3,3,7,0,167,70,3,0,23,4,11,0,0,0,3,0,117,31,3,0,8,4,3,0,0,0,0,0,43,8,0,0,0,3,7,0,0,0,0,0,18,16,3,0,9,0,7,0,0
214011370,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,45,0,55,0,0,0,0,0,5,0,16,0,18,0,45,0,3,0,0,0,12,0,16,3,165,5,212,0,0,0,6,0,32,0,15,3,35,0,93,4,7,0,24,0,51,0,12,0,57,0,157,32,9,4,43,4,29,5,7,0,27,4,159,31,0,0,39,0,24,0,3,0,3,0,120,45,3,0,29,3,19,0,3,0,4,0,114,172,3,3,54,16,9,0,4,0,7,0,272,101,0,4,18,4,4,0,0,0,3,0,141,32,0,0,11,0,3,0,0,0,0,0,48,13,0,0,3,0,4,0,0,0,0,0,17,5,0,0,6,0,4,0,0
214011371,0,0,0,0,0,0,0,0,0,30,0,31,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,5,0,3,0,10,0,3,0,0,0,3,0,3,0,65,0,75,0,0,0,0,0,3,3,10,0,36,3,58,0,6,0,5,0,15,0,23,0,200,0,246,3,6,0,7,0,31,0,34,5,86,0,179,0,17,0,19,0,34,6,22,7,77,0,197,37,19,0,34,0,30,3,16,0,42,0,197,36,4,0,41,0,32,0,3,0,13,0,138,41,0,0,32,4,17,0,6,0,14,0,126,149,10,0,65,4,26,0,9,0,13,0,283,99,3,0,31,5,11,0,4,0,10,0,163,60,0,0,12,3,3,0,0,0,0,0,83,15,0,0,4,0,5,0,0,0,4,0,25,29,3,0,14,0,3,0,0
214011372,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,3,0,8,0,15,0,0,0,0,0,3,0,3,0,3,0,9,0,3,0,0,0,0,0,11,0,70,0,84,0,3,0,0,0,3,0,13,0,22,0,44,0,3,3,0,0,19,0,23,3,258,3,311,3,3,0,13,0,19,3,25,4,70,0,147,8,13,0,22,0,28,0,15,5,61,0,156,26,7,0,26,3,21,0,9,4,43,0,148,27,3,0,35,6,11,0,6,0,13,0,114,45,6,0,32,7,15,0,3,0,6,0,112,110,6,3,46,5,21,0,3,0,5,3,197,65,0,0,19,8,7,0,0,0,3,0,102,25,0,0,11,3,0,3,0,0,0,0,49,13,0,0,0,0,0,0,0,5,0,0,13,11,0,0,3,0,3,0,3
214011373,0,0,0,0,0,0,0,0,0,24,0,25,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,4,0,60,0,67,0,3,0,0,0,3,0,8,0,10,0,23,5,5,0,3,0,4,0,12,0,155,3,189,0,8,0,12,0,17,0,23,4,90,0,150,4,11,0,16,0,15,0,19,0,113,0,185,9,13,0,21,3,10,0,23,3,81,3,167,7,7,3,19,0,19,0,14,3,29,0,105,27,4,0,28,0,10,5,3,3,30,0,111,76,10,4,59,8,31,3,7,0,28,3,222,66,8,0,44,0,0,4,10,0,15,0,148,50,0,0,19,0,4,0,0,3,11,0,90,20,0,0,3,4,14,0,0,0,7,0,52,47,4,0,32,0,8,0,0
214011374,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,4,0,11,0,14,0,0,0,0,0,3,0,3,0,4,0,7,0,3,0,0,0,0,0,8,0,64,0,77,0,0,0,0,0,3,0,15,0,31,0,55,0,6,0,0,0,15,0,15,0,198,0,241,3,10,0,7,0,32,0,28,3,76,0,164,3,13,0,28,0,25,0,24,3,79,0,180,15,14,0,44,0,23,3,12,4,50,0,170,31,8,0,35,6,25,4,9,0,9,0,121,42,6,0,43,4,28,3,3,0,17,0,144,185,12,7,75,11,29,3,9,0,16,0,347,129,0,0,39,7,9,0,4,0,4,0,197,63,0,3,19,3,3,0,0,0,0,0,93,33,0,0,8,3,6,0,0,0,0,0,55,29,5,0,12,0,8,0,0
214011375,0,0,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,57,0,61,0,0,0,0,0,7,0,9,0,17,0,39,3,5,0,7,0,12,0,12,3,137,3,177,3,3,0,12,0,24,0,20,8,68,0,136,7,21,0,22,3,36,3,15,0,61,0,164,21,9,4,34,3,15,0,8,0,27,0,129,27,8,0,25,3,16,3,3,0,5,0,80,34,6,0,11,3,12,0,3,3,9,0,81,148,10,0,36,6,13,3,4,0,9,0,228,106,0,5,30,5,11,0,0,0,0,0,166,48,0,0,13,3,3,3,0,0,0,0,71,34,0,0,9,0,3,0,0,0,0,0,46,33,0,0,7,4,3,0,0
214011376,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,25,0,32,0,0,0,0,0,5,0,6,0,19,0,31,0,8,0,0,0,3,0,8,0,47,0,64,0,3,0,0,0,10,0,7,3,20,0,46,0,5,0,13,0,14,0,13,3,38,0,94,14,8,0,29,0,10,0,3,0,16,0,87,20,3,0,12,0,20,0,0,0,7,0,68,23,3,0,19,0,9,0,3,0,3,0,67,99,6,0,40,3,21,0,0,3,10,0,194,73,0,3,20,0,3,3,4,0,4,0,111,38,5,0,9,4,3,0,0,0,0,0,61,33,0,0,3,0,17,0,0,0,0,0,58,42,0,0,20,0,10,0,0
214021377,0,0,0,0,0,0,0,0,0,26,3,33,0,0,0,0,0,0,0,0,0,21,0,25,0,0,0,0,0,0,0,5,0,10,0,14,0,0,0,0,0,0,0,0,0,5,0,6,0,6,0,0,0,0,0,3,0,56,0,69,0,0,0,3,0,0,0,6,0,29,0,41,0,6,0,3,0,5,0,12,0,202,0,233,3,12,3,5,0,15,3,28,3,88,0,157,0,15,0,9,0,9,7,16,4,110,0,171,18,17,0,22,5,12,0,16,0,58,0,145,5,4,0,11,0,14,0,8,0,17,0,72,17,3,0,21,0,11,0,8,0,20,0,84,42,11,0,37,3,16,0,4,0,13,0,132,43,3,0,17,0,13,0,7,0,14,0,95,19,0,0,8,0,3,0,3,0,5,0,45,19,0,0,0,0,3,0,0,0,0,0,27,15,0,4,19,0,9,0,3
214021378,3,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,10,0,0,0,0,0,0,0,3,0,6,0,10,0,4,0,3,0,0,0,5,0,28,0,46,3,4,0,0,0,0,0,16,3,27,0,55,4,15,0,5,0,9,0,8,0,51,0,92,5,7,0,3,0,4,0,3,0,22,0,48,3,4,0,6,0,4,0,3,0,9,0,37,5,3,0,5,0,3,0,3,0,21,0,47,15,11,3,10,5,13,5,9,3,27,0,89,13,5,0,6,0,4,0,5,0,16,0,48,7,3,0,8,0,3,0,0,0,4,0,21,3,3,0,5,0,7,0,4,0,6,0,29,18,14,3,17,0,7,0,9
214021379,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,5,0,15,3,16,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,15,0,84,3,109,3,0,0,3,0,0,0,18,0,25,0,58,3,14,0,7,0,11,0,27,3,320,6,383,3,13,0,4,0,35,0,32,4,101,0,188,6,24,3,25,0,28,0,25,3,110,3,234,24,18,3,38,0,31,0,20,0,100,0,235,27,9,0,45,0,34,0,5,0,17,0,145,22,9,3,37,3,22,3,8,3,27,0,131,104,9,3,53,6,24,3,13,3,20,0,242,55,0,4,35,3,10,0,4,0,15,0,126,38,3,0,10,0,6,0,0,0,5,0,63,11,0,0,11,0,12,0,0,0,0,0,33,25,4,4,18,0,6,0,6
214021380,0,0,0,0,0,0,0,0,0,32,0,33,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,6,0,98,3,111,0,0,0,0,0,3,0,20,3,31,0,51,9,3,6,0,0,15,0,28,3,340,5,404,4,12,0,3,0,21,0,52,3,192,4,284,13,7,3,30,0,31,0,41,7,231,8,365,20,10,0,23,0,32,0,20,8,129,0,250,29,21,0,23,3,23,0,18,3,39,0,152,33,9,3,41,0,17,0,8,0,37,3,158,95,13,4,49,8,22,0,14,5,55,3,278,93,7,4,35,4,14,0,8,0,15,0,190,55,10,0,20,4,0,0,0,0,14,0,111,23,6,0,5,3,11,0,3,0,8,0,57,55,3,3,19,5,6,0,11
214021381,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,5,0,42,0,53,0,0,0,0,0,0,0,13,0,15,0,32,0,7,0,0,0,0,0,13,0,120,3,149,0,9,0,4,0,4,0,24,3,95,0,140,4,16,0,5,0,12,0,26,3,110,0,172,6,13,0,18,5,16,0,19,3,75,0,157,6,11,0,11,0,12,0,16,3,23,0,83,15,7,0,13,0,10,0,15,3,43,0,112,34,13,0,36,5,31,0,13,0,45,0,189,51,3,0,37,0,13,3,5,0,23,0,146,40,3,0,21,0,9,0,4,0,10,0,90,27,0,0,4,0,20,0,4,0,3,0,53,65,23,0,53,5,30,0,18
214021382,0,0,0,0,0,3,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,11,0,18,0,4,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,5,0,54,3,60,0,0,0,0,0,0,0,3,0,16,0,29,0,3,0,4,0,5,0,19,3,162,3,189,0,6,0,8,0,7,0,21,0,114,0,162,0,19,0,12,0,17,0,21,3,129,0,206,10,13,0,30,0,12,3,20,0,103,0,196,12,11,0,17,0,11,0,11,0,28,0,94,14,3,0,31,0,14,0,5,4,36,0,116,53,18,3,48,4,27,0,16,3,40,0,216,59,3,3,26,7,14,0,6,0,24,0,140,43,8,0,16,4,6,0,7,0,3,0,89,34,0,3,4,0,11,0,3,0,8,0,59,33,7,0,25,0,14,0,8
