SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
301011001,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,5,0,9,0,9,0,30,6,3,0,3,0,17,0,11,3,14,0,51,5,8,0,17,5,52,0,11,3,20,0,124,13,13,0,57,5,49,3,10,5,20,0,163,18,11,3,73,3,35,0,13,0,10,3,165,35,3,3,74,10,45,0,3,0,11,0,200,120,13,0,149,17,64,8,13,0,11,0,402,103,4,3,121,18,32,5,4,3,5,0,299,74,3,0,56,8,13,0,0,3,3,0,159,54,0,0,26,0,12,0,0,0,0,0,90,77,0,0,48,6,22,3,0
301011002,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,3,0,5,3,4,0,23,3,0,0,0,0,10,0,3,0,6,0,20,3,4,0,14,3,12,0,0,0,4,0,42,3,0,0,8,0,10,0,0,0,3,0,31,12,3,0,21,0,18,0,4,0,7,0,68,43,4,0,59,6,31,0,3,0,9,0,163,40,3,0,48,7,10,3,3,0,3,0,120,41,7,0,31,3,3,0,3,0,6,0,99,40,0,0,16,3,23,0,0,0,3,0,90,103,7,0,108,7,42,0,4
301011003,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,7,0,0,0,9,0,16,3,3,0,3,0,10,0,7,0,8,0,38,3,4,0,20,0,27,0,12,4,14,0,90,6,4,0,25,3,29,0,11,0,7,0,88,13,3,3,60,3,36,0,0,0,4,0,123,23,3,0,55,3,34,0,3,3,7,0,135,93,13,3,139,9,68,3,11,0,9,0,347,83,8,0,133,15,27,3,6,5,3,0,283,89,3,0,78,8,7,0,0,0,5,0,196,55,4,3,24,5,32,0,0,3,0,0,134,93,6,0,90,9,35,0,4
301011004,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,8,0,6,0,18,3,3,0,4,0,9,0,9,0,6,0,35,0,3,0,5,0,16,0,14,3,12,0,56,3,11,0,22,0,47,0,19,0,24,3,134,14,6,0,53,8,50,0,13,0,20,0,179,24,10,0,56,6,46,0,7,0,14,0,172,36,9,3,56,9,39,0,10,0,9,0,172,104,11,7,162,27,74,0,12,4,15,0,415,97,9,0,121,19,19,3,7,0,3,0,277,76,4,0,77,6,17,3,3,0,8,0,193,66,3,0,31,5,8,0,3,0,4,0,110,87,6,3,52,3,18,0,0
301011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,8,0,0,0,6,0,12,0,3,0,3,0,33,0,0,0,7,0,10,0,0,0,3,0,26,0,0,3,17,3,3,0,0,0,3,0,27,7,0,0,16,7,0,0,4,0,0,0,35,17,3,0,27,3,9,0,0,0,3,0,59,8,0,0,17,3,3,0,0,0,0,0,37,16,0,0,8,3,0,0,0,0,0,0,27,8,0,0,10,0,3,0,0,0,0,0,18,14,4,0,10,0,8,0,3
301011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,5,0,0,0,3,0,14,4,4,0,8,0,20,0,4,0,6,0,46,4,8,0,22,0,18,0,3,0,17,3,70,10,4,0,26,0,23,0,5,0,4,0,82,16,3,0,45,7,22,0,5,3,8,0,118,50,6,0,103,11,48,3,3,0,6,0,229,64,0,0,114,13,22,4,4,0,0,0,228,85,6,0,80,9,6,0,5,3,0,0,190,59,0,0,33,5,35,3,0,0,0,0,135,123,3,3,89,7,34,3,3
301021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,6,0,9,0,24,0,0,0,3,0,11,0,4,0,11,0,26,4,3,0,17,0,21,0,3,0,18,0,70,10,6,0,23,3,25,0,3,3,13,0,90,10,3,0,31,3,26,0,11,0,8,0,92,18,0,0,34,0,21,3,3,0,10,0,97,50,10,0,85,9,35,4,4,4,16,0,210,54,6,0,70,7,19,0,7,0,5,0,180,49,3,0,43,5,12,0,3,3,0,0,122,46,5,0,17,4,30,0,0,0,3,0,104,114,13,0,76,11,29,3,3
301021008,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,3,3,0,0,5,0,0,0,0,0,10,0,3,0,5,0,15,3,3,0,0,0,3,0,3,0,3,0,18,3,0,0,17,0,9,0,4,0,0,0,34,3,0,0,7,0,9,0,4,0,3,0,28,11,0,0,17,0,9,0,3,0,6,0,47,21,0,0,35,6,18,0,3,0,3,0,80,28,8,0,35,5,15,4,3,3,6,0,100,28,0,0,28,0,8,0,0,0,0,0,67,22,0,0,15,0,23,0,0,0,3,0,66,68,3,0,65,4,15,0,0
301021009,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,6,0,12,0,0,0,7,0,0,0,3,0,13,0,25,0,0,0,5,0,17,0,13,3,13,0,45,6,4,0,13,3,36,0,8,4,16,0,91,5,5,0,47,9,39,3,4,0,13,0,128,14,8,0,48,0,47,0,9,3,11,0,139,29,3,0,61,7,37,3,6,0,6,0,159,102,12,3,151,18,71,6,10,0,11,0,384,97,7,7,131,11,31,4,4,0,0,0,303,83,4,4,63,10,15,0,0,0,3,0,175,62,4,0,32,7,18,0,0,3,0,0,125,100,0,0,78,7,32,3,4
301021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,4,0,8,0,0,0,3,0,20,0,0,0,7,0,21,0,3,0,3,0,33,5,5,0,19,3,20,0,0,0,3,0,60,6,6,0,27,3,18,0,4,0,0,0,63,14,6,0,36,4,22,0,8,0,4,0,103,59,6,0,103,9,42,3,5,3,5,0,239,71,3,0,80,8,13,0,0,3,3,0,193,53,3,0,35,4,10,0,6,0,0,0,113,66,0,0,20,9,10,0,0,0,0,0,101,78,5,0,54,9,17,4,0
301021012,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,4,0,3,0,9,3,0,0,0,0,4,0,3,0,6,0,21,0,0,0,4,3,11,0,3,0,3,0,25,4,4,0,18,0,34,0,14,0,10,0,90,13,3,0,44,0,30,4,12,0,10,0,115,8,4,0,46,5,36,3,11,3,3,0,122,20,4,0,75,4,31,0,3,0,7,0,154,89,15,5,121,5,75,4,6,3,7,0,335,105,11,3,130,8,32,0,7,0,4,0,292,90,8,0,77,9,11,0,0,3,3,0,206,78,3,0,43,4,40,0,3,0,0,0,178,143,12,0,108,11,47,0,0
301021013,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,9,0,0,0,4,0,15,0,10,0,16,0,43,0,7,0,9,0,27,0,3,0,19,0,67,8,4,0,33,3,32,0,13,3,13,0,108,16,5,0,73,0,40,0,8,0,11,0,156,25,6,0,68,0,36,0,5,0,6,0,142,84,6,0,113,3,64,4,5,5,9,0,293,80,10,3,116,18,18,7,3,3,5,0,260,49,0,0,60,6,13,6,3,0,3,0,146,47,0,3,26,3,15,0,0,0,0,0,100,76,3,0,58,9,11,3,0
301021527,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,3,0,3,0,7,0,16,3,3,0,0,0,3,0,11,0,11,0,34,3,6,0,0,0,3,0,9,0,21,0,41,6,5,0,7,0,9,0,12,0,25,0,60,3,3,0,19,0,4,0,5,0,9,0,45,3,0,0,11,0,10,0,3,0,10,0,45,3,5,0,13,0,3,0,0,3,0,0,25,9,0,0,15,0,11,0,3,3,3,0,44,3,3,0,12,0,6,0,0,0,0,0,25,3,0,0,3,4,5,0,0,0,0,0,12,4,0,0,5,0,0,0,0,0,0,0,11,5,0,0,6,0,0,0,0
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,9,3,0,0,6,0,11,0,4,0,5,0,25,4,3,0,7,0,18,0,7,0,4,0,48,0,3,0,17,4,10,0,3,0,3,0,37,6,0,0,13,0,13,0,4,0,3,0,44,17,5,3,33,0,37,0,3,0,12,0,111,26,3,0,61,11,16,0,0,0,3,0,119,36,0,0,27,6,6,0,0,0,0,0,78,37,6,0,18,0,23,0,3,0,3,0,85,73,0,0,68,18,21,3,4
301031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,3,0,0,0,4,0,7,0,22,0,3,0,5,0,10,0,6,3,5,0,36,3,3,0,13,0,17,0,4,0,9,0,56,6,0,0,20,0,17,0,5,0,13,0,69,10,0,0,26,3,25,0,4,3,9,0,82,14,5,0,33,0,24,3,9,3,5,0,97,46,10,0,71,4,50,3,12,4,10,0,200,67,7,0,82,6,18,3,3,0,4,0,202,71,8,4,73,8,12,0,3,0,0,0,179,49,0,0,28,15,18,0,3,0,3,0,116,98,3,0,101,9,33,0,0
301031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,3,0,3,0,19,9,0,0,7,0,7,0,3,0,3,0,33,0,0,0,7,0,6,0,0,3,0,0,23,3,0,0,13,0,3,0,0,3,3,0,27,15,0,0,29,7,17,0,0,0,0,0,70,26,0,0,36,8,6,0,0,0,0,0,74,18,0,0,21,3,0,0,0,0,0,0,49,13,0,0,4,0,14,0,0,0,6,0,34,42,0,0,40,4,11,0,0
301031018,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,3,0,4,0,4,0,16,0,0,0,0,0,7,0,8,0,6,0,25,0,8,0,11,0,18,0,0,0,10,0,49,8,3,0,27,0,24,0,0,0,10,0,70,13,3,0,30,0,16,0,3,0,3,0,79,18,0,0,38,3,24,3,4,0,4,0,96,59,0,0,59,10,34,0,6,0,9,0,185,52,3,3,79,7,10,0,0,0,3,3,163,43,0,0,37,5,6,3,0,0,0,0,95,36,3,0,10,3,11,3,3,0,0,0,68,43,3,3,40,8,9,0,0
301031019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,7,0,4,0,4,0,20,3,4,0,3,0,15,0,3,0,4,0,43,3,3,0,15,0,14,0,4,0,4,0,48,10,0,0,23,3,14,0,11,0,0,0,61,8,3,0,29,3,29,0,0,0,3,0,78,49,10,0,78,14,56,6,5,0,3,0,222,70,3,0,78,10,18,3,0,0,5,0,184,89,3,0,61,9,9,3,4,0,0,0,184,55,0,0,30,9,55,0,0,0,0,0,159,171,0,0,142,13,34,3,4
301031020,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,6,3,10,0,20,0,0,0,5,0,4,0,3,4,11,0,25,7,7,0,16,4,13,0,7,0,8,0,64,9,4,3,21,3,27,0,3,0,3,0,77,7,4,0,24,0,26,0,7,0,5,0,72,13,4,0,32,5,26,0,4,3,7,0,98,53,10,0,93,6,41,7,4,0,6,0,226,57,5,0,99,12,17,3,5,0,3,0,201,67,12,0,52,3,13,3,5,0,3,0,157,49,0,0,17,3,22,6,3,0,0,0,107,118,0,0,110,9,44,0,7
301031021,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,4,0,6,0,9,0,0,0,0,0,10,0,7,0,5,0,25,0,4,0,4,0,18,0,9,3,3,0,49,4,9,0,13,0,35,0,10,5,20,0,97,12,7,0,38,3,45,0,12,6,15,0,143,16,4,0,41,6,22,0,0,0,11,0,99,23,14,0,43,3,36,3,10,4,11,0,152,102,8,0,114,18,59,3,7,0,9,6,330,89,7,0,93,12,12,0,4,0,0,0,226,71,0,4,48,13,17,0,7,0,0,0,164,52,3,0,16,8,10,0,0,3,0,0,95,63,4,0,46,11,14,0,0
302011022,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,11,0,4,0,0,0,19,0,0,0,6,0,9,0,9,0,5,0,25,3,4,0,7,0,25,0,9,0,10,0,63,3,8,0,21,6,26,0,4,3,8,0,82,3,0,0,29,3,26,3,4,0,10,0,76,12,3,0,33,3,25,0,3,0,6,0,90,51,6,3,65,13,29,4,6,0,0,0,184,41,3,0,49,6,8,3,0,0,3,0,123,33,3,0,24,13,14,0,3,0,4,0,95,24,0,0,7,6,10,0,0,0,0,0,51,46,0,3,18,3,7,0,0
302011023,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,4,0,3,0,10,3,0,0,4,0,8,0,3,0,4,0,23,6,0,0,13,0,9,0,4,0,4,0,45,8,0,0,8,0,12,0,0,0,3,0,30,9,3,0,12,0,20,0,4,0,8,0,58,25,8,0,47,6,32,0,5,3,12,0,142,41,3,0,57,5,15,3,3,0,4,0,137,50,4,0,56,3,12,0,0,0,6,0,131,41,4,0,32,4,42,0,0,3,5,0,129,146,4,0,153,11,62,3,8
302011024,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,0,0,0,9,3,0,0,0,0,3,0,6,3,4,0,21,0,7,0,3,0,13,0,4,0,4,0,42,6,3,0,23,0,8,0,6,0,8,0,64,6,0,0,22,6,10,0,7,0,3,0,65,15,3,0,23,7,18,0,3,0,7,0,81,34,12,0,53,8,34,0,11,0,8,0,155,43,3,3,47,13,16,4,8,0,6,0,138,48,0,3,39,11,8,6,7,0,6,0,129,24,0,0,22,3,18,0,6,0,3,0,80,62,6,0,58,11,21,3,4
302011025,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,7,0,0,0,4,0,10,0,0,0,5,0,7,0,5,0,9,0,29,0,6,0,9,0,13,0,4,3,0,0,38,7,3,0,15,0,12,0,0,3,11,0,49,10,4,0,21,5,28,0,8,0,3,0,78,12,4,0,25,3,20,0,0,0,7,0,75,34,5,0,53,10,42,0,6,0,8,0,159,31,4,3,46,7,10,0,0,0,3,0,111,39,4,3,39,7,4,3,0,0,4,0,96,31,0,0,27,0,6,0,3,0,0,0,72,60,3,0,50,10,9,0,0
302011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,4,0,0,0,0,0,6,0,14,3,0,0,3,0,10,0,3,0,3,0,23,3,3,0,15,0,18,0,3,0,6,0,45,3,0,0,18,4,20,0,3,0,8,0,51,3,0,0,23,4,25,0,0,0,3,0,63,24,3,3,69,10,41,3,3,0,7,0,168,60,7,3,72,14,10,3,3,0,3,0,175,49,3,0,50,8,12,0,0,0,3,0,114,32,0,0,22,5,25,0,0,0,0,0,91,99,8,3,84,0,31,0,4
302021027,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,16,0,0,0,4,0,14,0,3,0,4,0,31,4,0,0,9,0,18,0,4,0,13,0,53,11,10,0,19,0,19,0,10,0,12,0,72,10,7,0,27,0,25,0,7,0,11,0,80,14,9,0,40,0,23,0,0,4,5,0,98,52,14,0,77,10,58,3,3,0,13,0,229,61,7,0,80,14,24,4,7,0,3,0,200,58,8,0,60,16,10,3,3,0,5,0,155,44,0,0,22,9,24,0,0,0,4,0,109,98,0,0,77,12,27,0,3
