SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
304041103,33,88,5,4,8,3,3,3,3,152,44,113,18,6,10,10,0,6,3,205,157,251,188,19,34,22,18,30,5,723,63,64,126,7,17,8,8,23,3,316,16,20,15,0,8,0,4,12,0,76,22,145,0,21,5,0,4,0,0,200,27,100,0,10,8,3,0,0,0,145,243,222,22,27,68,58,16,17,7,677,68,163,6,53,33,7,6,7,3,353,20,77,11,6,16,12,9,6,0,156,15,3,34,0,4,10,6,3,0,84,0,0,0,0,0,0,0,0,0,3,9,10,4,4,0,0,3,3,3,48,12,4,9,0,6,3,0,5,8,40,728,1267,441,149,210,133,78,127,40,3183,19,69,14,9,13,7,0,0,3,132,10,20,5,0,6,4,0,0,0,48,6,29,6,3,6,0,0,3,0,56,3,33,5,5,3,5,0,0,0,51,8,14,0,0,3,0,0,7,0,32
304041104,15,32,6,5,5,0,0,3,0,73,27,89,20,8,10,8,0,0,0,167,79,141,210,24,27,12,34,20,7,553,30,17,79,11,7,0,9,19,0,165,0,12,8,0,0,0,4,3,0,38,10,40,6,22,8,0,0,3,0,85,10,46,6,10,6,0,0,0,0,78,127,98,8,25,68,14,4,9,3,357,27,50,4,30,26,7,3,9,0,158,7,32,8,3,0,4,0,8,0,63,8,3,20,4,7,3,13,6,0,62,0,0,0,0,0,0,0,0,0,0,9,3,0,8,3,7,0,0,0,34,5,3,0,3,4,3,0,3,12,34,364,561,386,151,166,60,72,86,26,1874,9,24,3,0,10,0,0,0,0,46,5,14,0,0,3,0,0,0,0,28,6,8,3,3,0,0,0,3,0,31,0,7,4,3,3,0,0,0,0,18,0,9,0,0,0,0,0,0,0,10
305011105,17,45,8,3,7,4,0,6,0,95,24,144,14,8,13,3,0,5,3,217,101,147,73,11,15,13,15,45,8,421,30,37,32,3,9,7,3,4,0,119,3,3,5,0,0,4,0,8,0,19,12,106,3,10,0,0,0,4,0,147,14,28,0,0,0,0,0,7,0,47,166,199,29,36,84,43,11,48,13,628,61,158,8,29,18,12,3,11,5,311,17,41,11,11,10,12,5,6,4,115,16,3,49,10,0,3,0,7,0,98,0,0,0,0,0,0,0,0,0,6,10,12,3,3,5,0,0,0,0,28,3,9,7,5,0,0,0,3,8,39,454,939,242,137,161,108,38,157,41,2277,12,36,3,9,8,3,0,9,0,73,11,38,7,0,9,0,0,7,0,70,10,24,5,14,8,6,0,6,0,66,7,25,3,3,3,4,0,3,0,42,0,3,3,0,0,0,0,0,0,4
305011106,0,31,3,6,3,4,3,0,3,45,24,134,19,3,3,3,0,12,6,208,43,132,71,9,15,8,10,29,3,329,10,34,46,4,3,4,4,16,0,120,0,5,3,0,0,0,0,5,0,18,7,93,0,15,0,3,0,8,0,129,3,16,4,5,3,0,0,4,0,33,112,171,34,37,80,34,9,36,0,512,46,66,7,33,22,10,0,10,3,200,21,50,9,13,6,15,3,11,3,129,10,5,50,14,5,3,0,13,0,97,0,0,3,0,0,0,0,0,0,4,3,9,0,0,0,3,0,0,0,28,3,5,6,6,3,3,3,3,6,42,290,747,256,154,150,101,34,144,32,1901,3,27,4,9,0,3,3,0,0,49,3,24,5,4,7,4,0,0,0,49,9,22,5,3,0,3,0,5,0,51,3,19,0,3,3,0,0,0,0,29,0,3,0,3,3,0,0,0,0,12
305011107,8,49,7,8,5,3,0,9,4,88,7,47,9,5,5,3,0,6,0,84,33,85,30,10,13,8,10,21,3,210,30,32,27,4,3,4,3,8,0,110,0,12,4,0,0,3,0,0,0,25,0,76,3,3,0,4,0,5,3,95,3,19,0,8,3,3,0,0,0,39,65,83,6,10,31,19,6,22,4,245,27,92,9,25,14,10,0,7,0,191,10,58,17,11,9,8,0,3,0,117,3,0,29,8,3,3,0,3,0,53,0,0,0,0,0,0,0,0,0,6,4,3,3,0,3,0,0,0,0,17,0,3,4,0,0,5,0,4,6,21,206,564,150,79,98,72,28,85,18,1306,3,35,0,0,7,3,0,0,0,58,3,13,0,0,5,0,0,0,0,22,3,15,0,0,0,0,0,3,0,25,5,34,0,0,0,7,0,0,0,45,6,5,0,3,3,0,0,0,0,19
305011108,17,30,7,3,6,7,0,0,0,65,11,77,18,3,3,3,8,13,4,146,80,120,113,13,18,22,13,39,6,430,24,23,66,4,3,6,6,13,3,153,12,5,5,0,0,0,0,7,0,31,9,127,0,14,6,3,0,3,4,170,4,35,0,3,0,0,0,0,3,48,169,156,16,25,61,47,16,34,5,539,22,103,5,31,12,6,3,13,4,205,12,42,16,6,5,6,4,9,0,97,6,3,45,9,0,5,6,4,0,75,0,0,0,0,0,0,0,0,0,8,4,6,8,3,5,0,0,4,0,27,3,4,3,3,6,3,3,4,5,30,372,732,301,128,135,112,60,143,38,2026,9,36,0,0,14,3,0,3,3,68,6,13,0,3,4,0,0,3,0,35,6,27,4,6,0,3,3,8,0,65,3,23,3,0,3,3,0,4,0,47,0,3,0,0,0,0,0,3,0,11
305011109,22,55,5,4,10,3,0,3,0,107,23,95,11,0,10,6,0,5,4,153,101,166,101,12,22,18,10,31,4,452,50,98,60,3,7,8,0,18,3,246,10,9,3,0,6,3,3,3,0,42,18,187,3,26,6,0,0,7,3,246,7,53,0,9,7,0,0,0,0,74,185,278,28,29,77,66,16,31,11,723,59,229,15,46,26,18,3,13,5,412,18,96,16,12,13,14,3,12,3,195,16,5,55,6,6,7,5,11,0,110,0,0,0,3,0,0,0,0,0,4,11,6,3,0,3,4,3,3,3,35,5,12,3,0,3,3,0,3,11,38,526,1281,313,155,196,136,47,132,43,2828,12,41,3,3,8,3,0,3,3,80,3,19,0,0,6,0,0,0,0,31,12,44,10,4,3,0,0,4,0,80,3,56,0,3,3,5,0,0,0,78,0,8,0,0,4,0,0,0,0,16
305011110,16,51,4,7,3,3,3,0,3,85,21,73,9,3,7,4,0,3,0,124,60,120,53,7,16,11,11,15,0,293,14,23,20,3,4,0,0,3,0,73,3,5,0,0,3,0,0,3,0,17,7,113,0,11,0,7,0,0,0,142,5,11,0,3,0,0,0,0,0,30,75,126,16,18,43,41,13,18,7,363,17,86,7,13,29,5,0,15,4,171,17,44,6,8,5,8,0,5,0,99,12,0,41,4,4,3,3,6,0,69,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,8,4,3,5,0,3,0,0,3,3,23,250,656,174,90,118,83,41,76,24,1514,6,44,5,14,4,6,0,0,0,73,3,28,0,0,5,3,0,0,0,42,6,20,4,5,3,3,0,0,0,46,0,5,6,0,0,3,0,0,0,16,0,11,0,0,0,0,0,0,0,9
305011111,7,28,0,7,3,3,0,3,0,49,11,137,6,0,5,4,0,21,6,195,32,129,51,16,7,20,9,51,0,310,3,18,20,4,3,0,0,3,0,63,0,4,3,0,3,0,0,4,0,14,8,64,5,8,0,3,0,3,0,88,6,23,0,0,0,0,0,4,0,43,56,102,23,30,34,27,11,61,3,346,12,68,10,21,19,5,4,16,0,158,7,41,12,3,3,3,3,11,0,88,3,3,34,9,3,8,0,10,0,69,0,0,0,0,0,0,3,0,0,7,3,3,3,3,0,0,0,0,0,22,4,5,0,3,3,3,0,3,3,28,146,628,161,111,81,80,41,192,22,1470,10,21,3,0,3,0,0,7,0,40,3,21,4,0,6,0,0,3,3,42,4,31,11,4,6,8,0,19,0,79,4,11,0,0,3,0,0,5,0,24,0,3,0,0,0,0,0,3,0,3
305011112,24,92,5,0,0,6,0,4,0,128,22,108,10,3,3,3,0,12,3,162,60,163,64,12,17,13,13,15,3,352,19,76,44,4,6,7,0,16,4,170,9,7,3,0,4,3,3,3,0,32,14,128,3,17,0,5,3,3,0,171,11,43,0,0,4,3,0,0,0,68,111,143,20,20,42,28,12,16,5,406,37,158,16,27,25,5,7,10,0,290,15,85,23,11,13,8,8,9,0,176,10,0,29,4,7,0,3,10,0,63,0,0,0,3,0,0,0,0,0,3,6,11,3,3,0,0,0,0,0,25,9,15,3,3,3,4,0,3,5,33,342,1029,228,103,133,73,53,98,24,2084,6,68,11,8,7,3,0,4,0,106,6,14,0,0,4,0,0,0,0,28,9,43,0,0,3,0,4,6,0,63,9,48,10,0,3,3,0,0,0,70,3,12,0,0,6,0,0,0,0,33
305021113,7,17,3,0,0,0,0,0,0,28,12,22,3,3,3,3,0,0,0,40,60,76,49,3,11,4,8,13,3,224,17,22,50,6,3,3,3,7,0,105,4,3,0,0,0,0,0,0,0,7,3,38,4,4,3,0,0,0,0,56,6,26,3,0,5,0,0,4,0,39,87,77,4,3,22,32,3,0,5,231,17,35,0,6,8,4,0,0,4,85,6,24,7,6,3,3,0,3,0,52,6,0,11,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,14,5,0,3,0,0,0,3,0,3,14,236,337,137,38,59,53,23,30,15,927,3,11,3,0,0,0,0,0,0,28,3,3,0,0,4,0,0,0,0,17,0,16,0,0,0,0,0,0,0,18,0,9,4,0,3,0,0,0,0,19,0,3,0,0,3,0,0,0,0,9
305021114,8,20,3,0,5,0,0,0,0,40,19,43,5,3,4,0,5,0,0,77,101,119,93,3,8,5,6,13,8,365,36,14,43,0,7,0,3,12,3,119,3,3,3,0,0,0,0,3,0,19,15,80,0,6,3,0,0,0,0,111,5,29,0,0,3,0,0,0,0,41,168,142,3,6,35,30,9,3,5,394,33,86,3,13,8,3,0,5,4,150,11,22,5,5,0,5,0,3,0,47,8,3,15,3,3,5,0,3,0,39,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,4,0,3,0,0,3,0,15,397,561,193,50,83,55,26,49,24,1433,3,22,6,3,8,0,0,3,0,51,8,10,0,0,4,0,0,0,0,19,6,6,0,0,3,0,0,0,0,23,3,11,0,3,0,4,0,0,0,25,4,3,0,0,3,0,0,0,0,10
305021115,3,25,3,4,3,3,4,3,0,47,14,54,15,0,6,3,0,4,0,100,37,92,53,10,15,13,13,18,0,251,11,24,63,3,4,4,3,17,0,127,3,3,0,0,0,0,0,3,0,16,3,71,3,13,0,0,0,4,0,102,15,34,0,7,0,0,0,3,0,61,68,102,17,13,44,27,14,22,7,302,17,63,3,23,14,9,3,3,3,139,6,26,5,11,10,8,3,3,0,79,6,5,31,8,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,3,0,0,13,3,7,3,0,0,0,0,3,5,21,193,502,202,94,110,77,42,84,17,1318,3,19,3,3,3,0,0,4,0,38,4,10,0,3,7,0,0,0,0,24,3,13,4,3,3,0,0,4,0,28,0,15,4,0,5,0,0,0,0,28,4,4,0,0,3,0,0,0,0,15
305021116,7,24,0,0,4,3,0,0,0,37,10,32,0,0,0,3,0,0,3,55,79,71,47,4,15,13,18,12,3,260,33,23,28,0,3,0,6,3,3,101,8,5,3,0,0,0,0,0,0,12,0,68,0,7,5,0,4,0,0,85,9,20,0,0,3,0,0,0,0,33,140,113,8,5,35,24,3,0,3,331,20,48,0,15,9,5,3,3,0,106,10,22,8,0,0,4,0,0,0,44,8,0,10,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,4,15,336,426,109,41,78,58,32,25,15,1109,0,9,0,0,3,7,0,0,0,21,0,4,0,0,7,0,0,0,0,13,0,12,3,0,0,0,0,0,0,21,0,17,3,0,4,3,0,0,0,28,0,3,0,3,3,0,0,0,0,15
305021117,22,46,6,4,3,9,3,3,0,95,22,91,20,5,14,0,8,16,0,179,100,181,229,16,31,19,26,25,3,621,50,59,161,3,23,5,5,28,3,329,9,16,14,0,8,0,6,5,0,58,12,83,6,12,8,7,0,3,3,131,15,66,3,0,0,0,0,3,0,93,185,197,31,15,84,52,20,21,3,605,43,106,16,56,24,15,7,11,3,268,21,49,19,5,17,8,3,9,7,142,12,0,43,18,3,17,5,12,0,112,0,0,3,0,0,0,0,0,0,5,7,3,0,4,3,0,0,5,5,32,3,4,7,4,0,0,0,6,7,44,509,905,563,139,209,131,89,140,34,2713,15,53,3,3,4,7,0,0,0,85,0,22,4,0,6,7,0,0,0,40,8,36,8,10,7,0,0,3,0,64,3,23,6,0,9,3,0,0,0,54,8,12,4,0,3,0,0,0,0,23
305021118,10,15,5,0,3,0,0,0,0,35,20,43,0,0,4,0,0,0,0,68,50,68,105,8,13,12,22,15,0,286,49,22,62,0,10,3,3,9,0,164,5,3,7,0,3,0,0,3,0,24,7,82,3,12,3,0,0,3,0,111,12,16,0,3,3,0,0,0,0,34,121,124,4,15,55,28,4,8,7,363,17,70,4,12,16,10,0,4,0,139,11,34,9,4,10,7,0,3,3,82,3,3,16,0,0,5,4,6,0,43,0,0,0,0,0,0,0,0,0,3,6,10,3,4,0,0,0,4,0,23,3,3,5,0,0,3,0,0,6,21,319,496,219,58,118,70,38,58,22,1389,9,21,3,4,8,0,0,3,0,51,4,9,4,0,3,0,0,0,0,19,0,13,0,0,4,3,7,0,0,32,3,10,4,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10
305031119,3,11,3,0,3,3,0,0,0,24,6,34,9,0,3,0,5,0,0,57,11,48,43,9,12,0,3,6,0,136,8,8,30,0,3,0,0,9,0,60,0,3,0,0,0,0,0,0,0,11,0,30,0,3,0,0,0,0,0,36,5,10,0,0,0,0,0,0,0,10,41,59,4,5,14,12,3,7,3,154,10,23,0,16,14,9,0,0,3,75,3,11,8,3,3,7,0,0,0,37,3,0,6,0,0,3,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,98,242,99,41,56,33,13,39,9,637,3,10,4,3,4,3,0,0,0,26,0,8,0,0,0,0,0,0,0,14,0,7,3,0,0,0,0,3,0,16,0,3,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8
305031120,5,35,4,0,0,0,0,0,0,48,20,60,13,0,8,4,4,0,0,108,34,97,75,8,24,6,8,9,3,259,23,22,55,0,12,0,0,3,0,121,7,4,7,0,0,0,0,0,0,20,4,80,0,11,5,3,0,3,0,111,15,31,0,0,0,3,0,0,0,49,86,96,22,11,33,23,10,12,4,311,31,67,4,16,16,5,4,3,0,144,7,24,18,6,3,7,0,3,0,68,4,0,26,8,0,0,7,0,0,41,0,0,0,0,0,0,0,0,0,4,7,0,3,0,3,4,0,4,0,17,3,6,3,0,0,0,0,0,3,14,247,521,221,61,104,67,36,49,20,1317,4,30,4,0,12,0,0,3,0,49,3,12,0,0,3,0,0,0,0,16,0,14,4,3,0,3,0,3,0,26,6,22,3,0,4,0,0,0,0,36,0,4,0,0,3,4,0,0,0,15
305031121,6,15,0,0,3,0,3,0,0,38,12,25,4,0,0,3,3,3,0,56,38,69,70,8,8,5,13,11,8,222,26,20,43,4,7,3,0,4,0,109,0,3,4,0,3,3,0,7,0,16,3,99,3,6,3,4,0,0,0,120,3,7,0,0,3,0,3,0,0,16,94,114,13,11,34,29,11,7,4,318,27,81,3,21,5,3,0,0,3,139,3,13,3,0,3,0,0,5,0,37,3,0,18,0,4,0,3,3,0,37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,15,3,3,4,0,4,3,0,0,0,24,234,456,161,46,70,56,44,48,22,1151,4,12,0,3,4,0,0,0,0,25,5,8,0,0,0,0,0,0,0,19,3,15,3,0,0,4,0,0,0,23,3,7,0,0,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,5
305031122,12,33,4,4,9,0,4,0,0,63,22,68,19,0,10,6,3,3,3,132,56,155,97,11,22,23,37,25,9,428,25,35,68,0,4,3,3,12,3,161,8,8,3,0,5,3,8,6,0,39,6,122,5,12,3,6,0,0,0,153,5,36,3,3,0,0,7,4,0,62,162,207,19,25,70,53,27,35,15,607,33,142,16,32,24,5,9,5,4,274,10,35,18,9,11,15,3,4,0,94,9,5,56,4,5,8,9,15,4,106,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,3,4,3,21,3,6,0,0,9,0,3,6,0,28,361,851,309,104,168,121,106,116,42,2187,8,19,8,4,15,3,3,0,0,60,7,12,0,4,3,0,0,0,4,32,3,28,3,0,10,3,0,3,0,46,6,33,4,0,3,3,0,0,0,49,3,4,0,0,0,0,0,0,0,17
305031123,5,18,0,3,0,0,0,0,0,30,15,23,3,0,4,0,0,0,0,46,30,71,41,3,3,3,4,9,0,171,24,20,38,0,6,4,0,3,0,91,0,0,6,0,0,0,0,0,0,12,4,76,0,3,0,0,0,0,0,88,5,17,0,0,0,0,0,0,0,33,89,92,3,7,23,16,0,3,3,236,20,53,4,16,4,0,0,4,0,95,3,16,7,5,0,0,0,4,0,29,3,0,7,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,3,3,7,0,0,3,0,0,4,14,202,389,115,36,55,34,12,32,6,882,8,23,3,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,0,19,4,8,0,0,3,0,0,0,0,15,0,3,0,0,3,0,0,0,0,8
305031124,10,18,0,0,4,6,3,0,0,46,11,43,9,0,3,3,0,4,0,74,50,73,104,5,6,12,7,15,3,283,28,18,41,4,6,3,6,11,3,113,9,8,5,0,0,0,0,0,0,16,6,88,0,4,3,3,3,0,3,105,7,22,0,0,0,0,0,0,0,36,127,115,13,12,43,37,10,14,9,376,40,70,8,28,21,10,4,3,0,180,8,15,8,3,0,7,3,3,0,54,9,0,28,4,0,3,0,3,0,55,0,0,0,0,0,0,0,3,0,3,3,5,0,0,3,0,0,0,5,14,3,14,4,0,0,4,0,3,5,36,308,484,221,60,104,88,36,56,28,1391,5,12,0,0,8,0,0,0,0,25,3,7,0,0,3,0,0,0,0,20,3,18,5,0,3,3,0,0,0,34,9,17,3,0,4,4,0,0,0,35,0,3,0,0,0,0,0,0,0,6
305031125,0,6,3,3,0,3,0,0,0,21,4,18,0,0,3,0,0,0,0,29,42,49,53,7,15,6,9,11,0,202,30,10,29,0,0,4,4,3,0,93,9,4,10,0,0,0,3,0,0,27,7,58,0,3,0,0,0,0,0,72,5,11,0,0,4,0,0,0,0,16,108,74,3,7,23,32,4,11,5,261,28,50,4,20,5,0,0,0,7,109,4,15,4,3,0,0,0,3,0,28,3,0,13,0,3,3,3,0,0,31,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,5,0,3,3,23,245,298,129,45,61,51,20,29,17,904,4,5,0,0,3,0,0,0,0,20,5,3,0,0,3,0,0,0,0,14,0,3,0,0,0,0,0,0,0,7,3,8,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,8
305031126,14,65,10,10,0,3,0,4,3,102,16,73,7,5,7,6,0,12,3,127,48,129,87,11,19,13,14,26,0,335,11,27,43,4,9,4,0,11,0,114,3,9,7,0,0,0,0,0,0,24,10,158,3,15,3,3,4,11,0,207,10,42,0,4,3,3,0,3,0,70,74,125,17,23,45,37,10,19,4,361,19,79,4,27,17,10,3,7,0,168,11,64,15,13,15,11,6,16,4,147,10,0,21,11,0,4,3,9,0,58,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,3,0,23,0,11,0,0,0,3,3,0,8,28,233,788,216,118,112,103,50,121,24,1776,3,59,5,6,7,3,3,3,0,92,0,23,0,3,3,6,0,0,0,43,3,26,0,3,5,3,0,3,0,45,3,21,6,0,0,0,0,0,0,35,4,5,3,0,3,0,0,0,0,15
305031127,11,29,4,0,0,0,0,0,0,51,15,33,4,0,0,3,4,5,0,58,33,76,70,9,11,10,9,15,3,240,20,22,26,3,6,3,0,6,0,91,3,3,4,3,0,0,0,3,0,19,3,81,3,8,0,3,0,3,0,99,5,25,3,6,3,0,0,0,0,36,71,73,11,10,21,22,11,21,5,232,12,54,0,21,16,9,4,6,3,119,4,35,7,9,3,8,3,4,0,71,4,0,7,3,4,3,0,8,0,27,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,0,0,0,10,3,0,0,0,3,0,0,6,8,23,181,435,158,64,66,62,33,78,20,1095,3,21,3,0,7,0,0,0,0,40,3,6,0,0,3,0,0,0,0,15,0,16,0,0,4,0,0,0,0,26,0,7,3,0,0,0,0,0,0,19,3,4,0,0,3,0,0,0,0,13
305031128,20,56,10,3,8,5,0,3,4,101,25,132,23,6,6,7,4,7,0,204,99,200,111,14,31,21,13,17,5,514,43,64,58,3,15,6,5,10,3,207,9,12,7,0,0,3,0,3,0,35,17,203,3,16,9,0,0,0,0,254,6,36,3,4,0,7,0,3,0,61,231,282,25,29,78,80,11,21,15,769,48,173,9,35,40,14,3,6,3,348,21,83,13,13,13,15,3,3,0,163,16,5,30,13,5,3,3,3,0,84,0,0,0,0,0,0,0,0,0,6,3,15,3,3,3,5,0,0,0,37,9,11,6,3,0,4,0,0,5,44,554,1274,305,140,209,167,48,79,42,2818,11,58,6,8,6,6,0,3,0,89,9,25,4,0,9,0,0,0,3,44,10,35,3,3,6,4,4,3,0,72,11,50,7,4,9,5,0,0,0,78,4,7,0,0,3,4,0,0,0,19
